id,y
610,53.7894545335007
9109,58.16393434019946
7035,130.56544442129493
7597,33.148469344803146
2783,586.8362018395541
3294,577.3528924662317
8498,59.87773572346771
7056,14.428507421950059
10440,146.7666646533671
6887,290.5717590633303
124,98.12488910917054
8066,167.0235191897475
3538,381.5288959776657
3498,207.62151196744753
1928,148.67012209863535
2678,105.27952111186998
495,413.3942386527866
4881,458.66840713465945
2506,229.16929205220242
1098,99.11324887630332
9361,69.99086617805742
7020,126.49310802627781
3017,191.4474221735795
3698,85.96996411434671
1194,43.38482390173672
4348,117.70540144627712
6113,77.18748965223745
4629,46.4772258207403
1145,395.43352003305654
8882,283.6386110637874
10325,124.90948511171118
8792,36.00853074198622
2087,47.76949362886097
5639,143.17776962392225
1278,145.70133846764952
1599,369.7089672745503
3680,400.5591091957042
8793,220.35935947494724
7286,115.33067462969784
2712,114.84284297824438
8570,584.8578213742485
9447,258.5128070349819
4653,30.11193677977917
5656,57.724251562605076
5692,59.08133657809742
9278,563.9937235911846
579,207.8012177704448
5055,330.1706454065519
5292,375.43583431939606
7042,527.8152182072208
7066,514.0154930365304
4297,564.4500923472349
4872,317.63016727367875
2669,40.306896886824006
2861,18.976539319778084
6989,478.23683774594053
9403,46.12628770546155
2676,98.11056573821125
272,224.025562055056
7404,35.01882915531655
8289,81.7928716240159
5957,9.435469562840296
8575,7.516337087027011
5373,143.66608601973007
1158,82.21694043037297
8788,39.989809455295756
4707,34.48690101075823
530,40.47651379337097
9540,126.25967170616066
4045,61.63363060360234
2427,36.35072885200759
8433,265.0471707461525
5231,350.73504379381086
7491,245.17130360354062
7856,69.65160859606982
3213,89.51097527461772
2081,34.28433112950444
4665,146.92451222146298
4075,52.63368602713581
1743,149.65884686631625
3100,13.49694381728034
8321,449.8748991491456
4445,48.396180808235925
1856,38.05174083186836
8612,410.48483521571853
3326,34.604703493986705
4139,127.54205593298055
9221,48.63941879162587
8405,150.876324991841
6646,148.2201074041946
10387,37.42785204290382
2760,68.06542891801502
8478,31.326442436940084
5139,43.258387362674966
9287,514.7830901686274
3626,452.28156429959483
